"Time Stamp","Time Zone","Name","PTID","Load"
"11/30/2020 06:45:00","EST","DUNWOD",61760,561.5306
"11/30/2020 06:45:00","EST","GENESE",61753,1071.3369
"11/30/2020 06:45:00","EST","HUD VL",61758,934.6511
"11/30/2020 06:45:00","EST","LONGIL",61762,1872.186
"11/30/2020 06:45:00","EST","MHK VL",61756,829.8548
"11/30/2020 06:45:00","EST","MILLWD",61759,291.7536
"11/30/2020 06:45:00","EST","N.Y.C.",61761,4522.579
"11/30/2020 06:45:00","EST","NORTH",61755,588.2535
"11/30/2020 06:45:00","EST","WEST",61752,1608.9667
"11/30/2020 06:50:00","EST","CAPITL",61757,1370.2535
"11/30/2020 06:50:00","EST","CENTRL",61754,1822.952
"11/30/2020 06:50:00","EST","DUNWOD",61760,555.7239
"11/30/2020 06:50:00","EST","GENESE",61753,1079.0422
"11/30/2020 06:50:00","EST","HUD VL",61758,948.009
"11/30/2020 06:50:00","EST","LONGIL",61762,1884.4078
"11/30/2020 06:50:00","EST","MHK VL",61756,845.6783
"11/30/2020 06:50:00","EST","MILLWD",61759,294.2398
"11/30/2020 06:50:00","EST","N.Y.C.",61761,4544.8896
"11/30/2020 06:50:00","EST","NORTH",61755,579.1178
"11/30/2020 06:50:00","EST","WEST",61752,1620.9696
"11/30/2020 06:55:00","EST","CAPITL",61757,1371.6809
"11/30/2020 06:55:00","EST","CENTRL",61754,1830.3413
"11/30/2020 06:55:00","EST","DUNWOD",61760,569.486
"11/30/2020 06:55:00","EST","GENESE",61753,1085.8411
"11/30/2020 06:55:00","EST","HUD VL",61758,973.9088
"11/30/2020 06:55:00","EST","LONGIL",61762,1915.1986
"11/30/2020 06:55:00","EST","MHK VL",61756,845.6312
"11/30/2020 06:55:00","EST","MILLWD",61759,292.885
"11/30/2020 06:55:00","EST","N.Y.C.",61761,4584.972
"11/30/2020 06:55:00","EST","NORTH",61755,591.5564
"11/30/2020 06:55:00","EST","WEST",61752,1629.1161
"11/30/2020 07:00:00","EST","CAPITL",61757,1384.1614
"11/30/2020 07:00:00","EST","CENTRL",61754,1858.151
"11/30/2020 07:00:00","EST","DUNWOD",61760,571.3193
"11/30/2020 07:00:00","EST","GENESE",61753,1089.1498
"11/30/2020 07:00:00","EST","HUD VL",61758,985.4565
"11/30/2020 07:00:00","EST","LONGIL",61762,1907.5076
"11/30/2020 07:00:00","EST","MHK VL",61756,852.3768
"11/30/2020 07:00:00","EST","MILLWD",61759,299.1667
"11/30/2020 07:00:00","EST","N.Y.C.",61761,4633.213
"11/30/2020 07:00:00","EST","NORTH",61755,584.7233
"11/30/2020 07:00:00","EST","WEST",61752,1620.1042
"11/30/2020 07:05:00","EST","CAPITL",61757,1393.3235
"11/30/2020 07:05:00","EST","CENTRL",61754,1869.7643
"11/30/2020 07:05:00","EST","DUNWOD",61760,580.627
"11/30/2020 07:05:00","EST","GENESE",61753,1093.3538
"11/30/2020 07:05:00","EST","HUD VL",61758,984.8311
"11/30/2020 07:05:00","EST","LONGIL",61762,1913.2947
"11/30/2020 07:05:00","EST","MHK VL",61756,853.3981
"11/30/2020 07:05:00","EST","MILLWD",61759,316.6545
"11/30/2020 07:05:00","EST","N.Y.C.",61761,4686.036
"11/30/2020 07:05:00","EST","NORTH",61755,613.5955
"11/30/2020 07:05:00","EST","WEST",61752,1637.1743
"11/30/2020 07:10:00","EST","CAPITL",61757,1414.2539
"11/30/2020 07:10:00","EST","CENTRL",61754,1875.632
"11/30/2020 07:10:00","EST","DUNWOD",61760,587.1382
"11/30/2020 07:10:00","EST","GENESE",61753,1110.2192
"11/30/2020 07:10:00","EST","HUD VL",61758,1000.2915
"11/30/2020 07:10:00","EST","LONGIL",61762,1946.7357
"11/30/2020 07:10:00","EST","MHK VL",61756,843.6067
"11/30/2020 07:10:00","EST","MILLWD",61759,314.3099
"11/30/2020 07:10:00","EST","N.Y.C.",61761,4721.076
"11/30/2020 07:10:00","EST","NORTH",61755,614.7493
"11/30/2020 07:10:00","EST","WEST",61752,1626.8447
"11/30/2020 07:15:00","EST","CAPITL",61757,1416.3835
"11/30/2020 07:15:00","EST","CENTRL",61754,1893.6975
"11/30/2020 07:15:00","EST","DUNWOD",61760,581.1271
"11/30/2020 07:15:00","EST","GENESE",61753,1109.9622
"11/30/2020 07:15:00","EST","HUD VL",61758,1001.266
"11/30/2020 07:15:00","EST","LONGIL",61762,1971.393
"11/30/2020 07:15:00","EST","MHK VL",61756,875.9085
"11/30/2020 07:15:00","EST","MILLWD",61759,319.3856
"11/30/2020 07:15:00","EST","N.Y.C.",61761,4784.549
"11/30/2020 07:15:00","EST","NORTH",61755,617.2979
"11/30/2020 07:15:00","EST","WEST",61752,1648.7198
"11/30/2020 07:20:00","EST","CAPITL",61757,1405.5463
"11/30/2020 07:20:00","EST","CENTRL",61754,1866.5408
"11/30/2020 07:20:00","EST","DUNWOD",61760,581.1117
"11/30/2020 07:20:00","EST","GENESE",61753,1108.2029
"11/30/2020 07:20:00","EST","HUD VL",61758,998.4096
"11/30/2020 07:20:00","EST","LONGIL",61762,1980.4048
"11/30/2020 07:20:00","EST","MHK VL",61756,880.3204
"11/30/2020 07:20:00","EST","MILLWD",61759,300.1321
"11/30/2020 07:20:00","EST","N.Y.C.",61761,4783.703
"11/30/2020 07:20:00","EST","NORTH",61755,618.5441
"11/30/2020 07:20:00","EST","WEST",61752,1666.6257
"11/30/2020 07:25:00","EST","CAPITL",61757,1416.4
"11/30/2020 07:25:00","EST","CENTRL",61754,1856.3167
"11/30/2020 07:25:00","EST","DUNWOD",61760,589.7242
"11/30/2020 07:25:00","EST","GENESE",61753,1115.4518
"11/30/2020 07:25:00","EST","HUD VL",61758,1036.9694
"11/30/2020 07:25:00","EST","LONGIL",61762,1987.6837
"11/30/2020 07:25:00","EST","MHK VL",61756,884.4989
"11/30/2020 07:25:00","EST","MILLWD",61759,310.1786
"11/30/2020 07:25:00","EST","N.Y.C.",61761,4810.563
"11/30/2020 07:25:00","EST","NORTH",61755,605.3632
"11/30/2020 07:25:00","EST","WEST",61752,1658.584
"11/30/2020 07:30:00","EST","CAPITL",61757,1414.9197
"11/30/2020 07:30:00","EST","CENTRL",61754,1914.8157
"11/30/2020 07:30:00","EST","DUNWOD",61760,595.5812
"11/30/2020 07:30:00","EST","GENESE",61753,1123.7073
"11/30/2020 07:30:00","EST","HUD VL",61758,1011.668
"11/30/2020 07:30:00","EST","LONGIL",61762,2009.469
"11/30/2020 07:30:00","EST","MHK VL",61756,879.392
"11/30/2020 07:30:00","EST","MILLWD",61759,313.2227
"11/30/2020 07:30:00","EST","N.Y.C.",61761,4847.443
"11/30/2020 07:30:00","EST","NORTH",61755,616.868
"11/30/2020 07:30:00","EST","WEST",61752,1672.8566
"11/30/2020 07:35:00","EST","CAPITL",61757,1426.3302
"11/30/2020 07:35:00","EST","CENTRL",61754,1897.5911
"11/30/2020 07:35:00","EST","DUNWOD",61760,608.3522
"11/30/2020 07:35:00","EST","GENESE",61753,1129.5476
"11/30/2020 07:35:00","EST","HUD VL",61758,1014.4741
"11/30/2020 07:35:00","EST","LONGIL",61762,2027.9431
"11/30/2020 07:35:00","EST","MHK VL",61756,886.033
"11/30/2020 07:35:00","EST","MILLWD",61759,313.6393
"11/30/2020 07:35:00","EST","N.Y.C.",61761,4890.4976
"11/30/2020 07:35:00","EST","NORTH",61755,611.9292
"11/30/2020 07:35:00","EST","WEST",61752,1680.6603
"11/30/2020 07:40:00","EST","CAPITL",61757,1435.0244
"11/30/2020 07:40:00","EST","CENTRL",61754,1859.6426
"11/30/2020 07:40:00","EST","DUNWOD",61760,606.327
"11/30/2020 07:40:00","EST","GENESE",61753,1141.2513
"11/30/2020 07:40:00","EST","HUD VL",61758,1040.5955
"11/30/2020 07:40:00","EST","LONGIL",61762,2025.1687
"11/30/2020 07:40:00","EST","MHK VL",61756,876.8665
"11/30/2020 07:40:00","EST","MILLWD",61759,310.2818
"11/30/2020 07:40:00","EST","N.Y.C.",61761,4908.688
"11/30/2020 07:40:00","EST","NORTH",61755,617.3774
"11/30/2020 07:40:00","EST","WEST",61752,1663.264
"11/30/2020 07:45:00","EST","CAPITL",61757,1431.5256
"11/30/2020 07:45:00","EST","CENTRL",61754,1919.0239
"11/30/2020 07:45:00","EST","DUNWOD",61760,605.5522
"11/30/2020 07:45:00","EST","GENESE",61753,1140.4784
"11/30/2020 07:45:00","EST","HUD VL",61758,1043.3344
"11/30/2020 07:45:00","EST","LONGIL",61762,2059.326
"11/30/2020 07:45:00","EST","MHK VL",61756,885.2523
"11/30/2020 07:45:00","EST","MILLWD",61759,305.2456
"11/30/2020 07:45:00","EST","N.Y.C.",61761,4948.491
"11/30/2020 07:45:00","EST","NORTH",61755,620.3406
"11/30/2020 07:45:00","EST","WEST",61752,1661.2246
"11/30/2020 07:50:00","EST","CAPITL",61757,1429.8728
"11/30/2020 07:50:00","EST","CENTRL",61754,1913.0889
"11/30/2020 07:50:00","EST","DUNWOD",61760,621.237
"11/30/2020 07:50:00","EST","GENESE",61753,1140.4917
"11/30/2020 07:50:00","EST","HUD VL",61758,1054.2173
"11/30/2020 07:50:00","EST","LONGIL",61762,2067.6936
"11/30/2020 07:50:00","EST","MHK VL",61756,890.747
"11/30/2020 07:50:00","EST","MILLWD",61759,323.5855
"11/30/2020 07:50:00","EST","N.Y.C.",61761,4962.323
"11/30/2020 07:50:00","EST","NORTH",61755,609.2179
"11/30/2020 07:50:00","EST","WEST",61752,1682.7576
"11/30/2020 07:55:00","EST","CAPITL",61757,1430.7054
"11/30/2020 07:55:00","EST","CENTRL",61754,1926.3894
"11/30/2020 07:55:00","EST","DUNWOD",61760,619.0574
"11/30/2020 07:55:00","EST","GENESE",61753,1143.0076
"11/30/2020 07:55:00","EST","HUD VL",61758,1027.2305
"11/30/2020 07:55:00","EST","LONGIL",61762,2067.9744
"11/30/2020 07:55:00","EST","MHK VL",61756,889.5285
"11/30/2020 07:55:00","EST","MILLWD",61759,321.2998
"11/30/2020 07:55:00","EST","N.Y.C.",61761,4980.4316
"11/30/2020 07:55:00","EST","NORTH",61755,605.5472
"11/30/2020 07:55:00","EST","WEST",61752,1666.2786
"11/30/2020 08:00:00","EST","CAPITL",61757,1426.6599
"11/30/2020 08:00:00","EST","CENTRL",61754,1926.5876
"11/30/2020 08:00:00","EST","DUNWOD",61760,612.2526
"11/30/2020 08:00:00","EST","GENESE",61753,1146.3427
"11/30/2020 08:00:00","EST","HUD VL",61758,1055.4608
"11/30/2020 08:00:00","EST","LONGIL",61762,2066.1846
"11/30/2020 08:00:00","EST","MHK VL",61756,887.7754
"11/30/2020 08:00:00","EST","MILLWD",61759,334.7941
"11/30/2020 08:00:00","EST","N.Y.C.",61761,5031.7305
"11/30/2020 08:00:00","EST","NORTH",61755,610.5051
"11/30/2020 08:00:00","EST","WEST",61752,1679.7732
"11/30/2020 08:05:00","EST","CAPITL",61757,1433.5891
"11/30/2020 08:05:00","EST","CENTRL",61754,1937.8977
"11/30/2020 08:05:00","EST","DUNWOD",61760,618.7277
"11/30/2020 08:05:00","EST","GENESE",61753,1147.6312
"11/30/2020 08:05:00","EST","HUD VL",61758,1070.1013
"11/30/2020 08:05:00","EST","LONGIL",61762,2085.707
"11/30/2020 08:05:00","EST","MHK VL",61756,892.8467
"11/30/2020 08:05:00","EST","MILLWD",61759,334.4759
"11/30/2020 08:05:00","EST","N.Y.C.",61761,5051.634
"11/30/2020 08:05:00","EST","NORTH",61755,618.7748
"11/30/2020 08:05:00","EST","WEST",61752,1684.4934
"11/30/2020 08:10:00","EST","CAPITL",61757,1443.162
"11/30/2020 08:10:00","EST","CENTRL",61754,1936.2805
"11/30/2020 08:10:00","EST","DUNWOD",61760,627.0433
"11/30/2020 08:10:00","EST","GENESE",61753,1150.6509
"11/30/2020 08:10:00","EST","HUD VL",61758,1079.4219
"11/30/2020 08:10:00","EST","LONGIL",61762,2119.5645
"11/30/2020 08:10:00","EST","MHK VL",61756,879.7656
"11/30/2020 08:10:00","EST","MILLWD",61759,339.1474
"11/30/2020 08:10:00","EST","N.Y.C.",61761,5102.0337
"11/30/2020 08:10:00","EST","NORTH",61755,619.9166
"11/30/2020 08:10:00","EST","WEST",61752,1698.7805
"11/30/2020 08:15:00","EST","CAPITL",61757,1452.3564
"11/30/2020 08:15:00","EST","CENTRL",61754,1897.3638
"11/30/2020 08:15:00","EST","DUNWOD",61760,635.174
"11/30/2020 08:15:00","EST","GENESE",61753,1153.7556
"11/30/2020 08:15:00","EST","HUD VL",61758,1057.5764
"11/30/2020 08:15:00","EST","LONGIL",61762,2113.2456
"11/30/2020 08:15:00","EST","MHK VL",61756,903.8951
"11/30/2020 08:15:00","EST","MILLWD",61759,342.5678
"11/30/2020 08:15:00","EST","N.Y.C.",61761,5161.6567
"11/30/2020 08:15:00","EST","NORTH",61755,606.0668
"11/30/2020 08:15:00","EST","WEST",61752,1678.4866
"11/30/2020 08:20:00","EST","CAPITL",61757,1447.8257
"11/30/2020 08:20:00","EST","CENTRL",61754,1898.092
"11/30/2020 08:20:00","EST","DUNWOD",61760,632.8253
"11/30/2020 08:20:00","EST","GENESE",61753,1157.9666
"11/30/2020 08:20:00","EST","HUD VL",61758,1084.1727
"11/30/2020 08:20:00","EST","LONGIL",61762,2143.2346
"11/30/2020 08:20:00","EST","MHK VL",61756,905.9657
"11/30/2020 08:20:00","EST","MILLWD",61759,344.8856
"11/30/2020 08:20:00","EST","N.Y.C.",61761,5183.1797
"11/30/2020 08:20:00","EST","NORTH",61755,609.9592
"11/30/2020 08:20:00","EST","WEST",61752,1693.6228
"11/30/2020 08:25:00","EST","CAPITL",61757,1448.9174
"11/30/2020 08:25:00","EST","CENTRL",61754,1938.1497
"11/30/2020 08:25:00","EST","DUNWOD",61760,647.0308
"11/30/2020 08:25:00","EST","GENESE",61753,1164.9656
"11/30/2020 08:25:00","EST","HUD VL",61758,1066.5696
"11/30/2020 08:25:00","EST","LONGIL",61762,2158.2153
"11/30/2020 08:25:00","EST","MHK VL",61756,903.2828
"11/30/2020 08:25:00","EST","MILLWD",61759,335.5364
"11/30/2020 08:25:00","EST","N.Y.C.",61761,5224.9424
"11/30/2020 08:25:00","EST","NORTH",61755,589.3357
"11/30/2020 08:25:00","EST","WEST",61752,1701.1759
"11/30/2020 08:29:32","EST","CAPITL",61757,1442.813
"11/30/2020 08:29:32","EST","CENTRL",61754,1929.9368
"11/30/2020 08:29:32","EST","DUNWOD",61760,644.6002
"11/30/2020 08:29:32","EST","GENESE",61753,1169.5713
"11/30/2020 08:29:32","EST","HUD VL",61758,1063.4922
"11/30/2020 08:29:32","EST","LONGIL",61762,2150.7485
"11/30/2020 08:29:32","EST","MHK VL",61756,912.0437
"11/30/2020 08:29:32","EST","MILLWD",61759,345.5288
"11/30/2020 08:29:32","EST","N.Y.C.",61761,5233.289
"11/30/2020 08:29:32","EST","NORTH",61755,613.79
"11/30/2020 08:29:32","EST","WEST",61752,1707.1046
"11/30/2020 08:30:00","EST","CAPITL",61757,1455.6711
"11/30/2020 08:30:00","EST","CENTRL",61754,1958.5381
"11/30/2020 08:30:00","EST","DUNWOD",61760,647.776
"11/30/2020 08:30:00","EST","GENESE",61753,1167.0559
"11/30/2020 08:30:00","EST","HUD VL",61758,1071.0255
"11/30/2020 08:30:00","EST","LONGIL",61762,2167.4294
"11/30/2020 08:30:00","EST","MHK VL",61756,898.6077
"11/30/2020 08:30:00","EST","MILLWD",61759,325.0017
"11/30/2020 08:30:00","EST","N.Y.C.",61761,5247.993
"11/30/2020 08:30:00","EST","NORTH",61755,622.0231
"11/30/2020 08:30:00","EST","WEST",61752,1708.3976
"11/30/2020 08:31:08","EST","CAPITL",61757,1450.9312
"11/30/2020 08:31:08","EST","CENTRL",61754,1948.186
"11/30/2020 08:31:08","EST","DUNWOD",61760,653.4211
"11/30/2020 08:31:08","EST","GENESE",61753,1170.9375
"11/30/2020 08:31:08","EST","HUD VL",61758,1088.6969
"11/30/2020 08:31:08","EST","LONGIL",61762,2157.9202
"11/30/2020 08:31:08","EST","MHK VL",61756,907.5265
"11/30/2020 08:31:08","EST","MILLWD",61759,334.3036
"11/30/2020 08:31:08","EST","N.Y.C.",61761,5263.922
"11/30/2020 08:31:08","EST","NORTH",61755,610.7452
"11/30/2020 08:31:08","EST","WEST",61752,1699.8804
"11/30/2020 08:35:00","EST","CAPITL",61757,1464.5673
"11/30/2020 08:35:00","EST","CENTRL",61754,1966.9329
"11/30/2020 08:35:00","EST","DUNWOD",61760,638.8488
"11/30/2020 08:35:00","EST","GENESE",61753,1173.0359
"11/30/2020 08:35:00","EST","HUD VL",61758,1079.1632
"11/30/2020 08:35:00","EST","LONGIL",61762,2149.1619
"11/30/2020 08:35:00","EST","MHK VL",61756,898.6809
"11/30/2020 08:35:00","EST","MILLWD",61759,354.4862
"11/30/2020 08:35:00","EST","N.Y.C.",61761,5219.158
"11/30/2020 08:35:00","EST","NORTH",61755,617.0368
"11/30/2020 08:35:00","EST","WEST",61752,1701.7703
"11/30/2020 08:40:00","EST","CAPITL",61757,1458.3052
"11/30/2020 08:40:00","EST","CENTRL",61754,1968.4519
"11/30/2020 08:40:00","EST","DUNWOD",61760,647.8092
"11/30/2020 08:40:00","EST","GENESE",61753,1168.7369
"11/30/2020 08:40:00","EST","HUD VL",61758,1104.9474
"11/30/2020 08:40:00","EST","LONGIL",61762,2160.9602
"11/30/2020 08:40:00","EST","MHK VL",61756,903.0153
"11/30/2020 08:40:00","EST","MILLWD",61759,343.4637
"11/30/2020 08:40:00","EST","N.Y.C.",61761,5272.254
"11/30/2020 08:40:00","EST","NORTH",61755,612.9488
"11/30/2020 08:40:00","EST","WEST",61752,1692.75
"11/30/2020 08:45:00","EST","CAPITL",61757,1453.1205
"11/30/2020 08:45:00","EST","CENTRL",61754,1949.0974
"11/30/2020 08:45:00","EST","DUNWOD",61760,650.8543
"11/30/2020 08:45:00","EST","GENESE",61753,1173.4161
"11/30/2020 08:45:00","EST","HUD VL",61758,1094.2329
"11/30/2020 08:45:00","EST","LONGIL",61762,2170.8564
"11/30/2020 08:45:00","EST","MHK VL",61756,907.6493
"11/30/2020 08:45:00","EST","MILLWD",61759,353.7845
"11/30/2020 08:45:00","EST","N.Y.C.",61761,5301.1562
"11/30/2020 08:45:00","EST","NORTH",61755,606.7921
"11/30/2020 08:45:00","EST","WEST",61752,1694.8838
"11/30/2020 08:50:00","EST","CAPITL",61757,1451.459
"11/30/2020 08:50:00","EST","CENTRL",61754,1962.1677
"11/30/2020 08:50:00","EST","DUNWOD",61760,650.8763
"11/30/2020 08:50:00","EST","GENESE",61753,1184.4683
"11/30/2020 08:50:00","EST","HUD VL",61758,1097.1311
"11/30/2020 08:50:00","EST","LONGIL",61762,2163.2341
"11/30/2020 08:50:00","EST","MHK VL",61756,909.7838
"11/30/2020 08:50:00","EST","MILLWD",61759,354.0861
"11/30/2020 08:50:00","EST","N.Y.C.",61761,5334.265
"11/30/2020 08:50:00","EST","NORTH",61755,613.163
"11/30/2020 08:50:00","EST","WEST",61752,1692.2567
"11/30/2020 08:55:00","EST","CAPITL",61757,1454.2408
"11/30/2020 08:55:00","EST","CENTRL",61754,1976.8591
"11/30/2020 08:55:00","EST","DUNWOD",61760,663.4871
"11/30/2020 08:55:00","EST","GENESE",61753,1183.9877
"11/30/2020 08:55:00","EST","HUD VL",61758,1090.4863
"11/30/2020 08:55:00","EST","LONGIL",61762,2183.8582
"11/30/2020 08:55:00","EST","MHK VL",61756,908.6323
"11/30/2020 08:55:00","EST","MILLWD",61759,354.1087
"11/30/2020 08:55:00","EST","N.Y.C.",61761,5327.533
"11/30/2020 08:55:00","EST","NORTH",61755,599.7344
"11/30/2020 08:55:00","EST","WEST",61752,1709.3464
"11/30/2020 09:00:00","EST","CAPITL",61757,1463.4429
"11/30/2020 09:00:00","EST","CENTRL",61754,1987.1389
"11/30/2020 09:00:00","EST","DUNWOD",61760,658.4093
"11/30/2020 09:00:00","EST","GENESE",61753,1185.0398
"11/30/2020 09:00:00","EST","HUD VL",61758,1105.0364
"11/30/2020 09:00:00","EST","LONGIL",61762,2177.9397
"11/30/2020 09:00:00","EST","MHK VL",61756,912.1782
"11/30/2020 09:00:00","EST","MILLWD",61759,349.0559
"11/30/2020 09:00:00","EST","N.Y.C.",61761,5367.749
"11/30/2020 09:00:00","EST","NORTH",61755,590.3107
"11/30/2020 09:00:00","EST","WEST",61752,1678.718
"11/30/2020 09:05:00","EST","CAPITL",61757,1464.8142
"11/30/2020 09:05:00","EST","CENTRL",61754,1972.9602
"11/30/2020 09:05:00","EST","DUNWOD",61760,676.1163
"11/30/2020 09:05:00","EST","GENESE",61753,1186.4614
"11/30/2020 09:05:00","EST","HUD VL",61758,1115.7852
"11/30/2020 09:05:00","EST","LONGIL",61762,2184.5967
"11/30/2020 09:05:00","EST","MHK VL",61756,928.7182
"11/30/2020 09:05:00","EST","MILLWD",61759,342.1342
"11/30/2020 09:05:00","EST","N.Y.C.",61761,5383.4775
"11/30/2020 09:05:00","EST","NORTH",61755,595.1465
"11/30/2020 09:05:00","EST","WEST",61752,1689.6477
"11/30/2020 09:10:00","EST","CAPITL",61757,1460.273
"11/30/2020 09:10:00","EST","CENTRL",61754,1999.2783
"11/30/2020 09:10:00","EST","DUNWOD",61760,668.6537
"11/30/2020 09:10:00","EST","GENESE",61753,1185.8983
"11/30/2020 09:10:00","EST","HUD VL",61758,1136.0409
"11/30/2020 09:10:00","EST","LONGIL",61762,2193.9385
"11/30/2020 09:10:00","EST","MHK VL",61756,926.1005
"11/30/2020 09:10:00","EST","MILLWD",61759,335.6227
"11/30/2020 09:10:00","EST","N.Y.C.",61761,5402.9736
"11/30/2020 09:10:00","EST","NORTH",61755,600.2987
"11/30/2020 09:10:00","EST","WEST",61752,1725.1292
"11/30/2020 09:15:00","EST","CAPITL",61757,1467.5249
"11/30/2020 09:15:00","EST","CENTRL",61754,1956.1504
"11/30/2020 09:15:00","EST","DUNWOD",61760,684.3994
"11/30/2020 09:15:00","EST","GENESE",61753,1193.1786
"11/30/2020 09:15:00","EST","HUD VL",61758,1133.0841
"11/30/2020 09:15:00","EST","LONGIL",61762,2199.8594
"11/30/2020 09:15:00","EST","MHK VL",61756,931.3179
"11/30/2020 09:15:00","EST","MILLWD",61759,354.9033
"11/30/2020 09:15:00","EST","N.Y.C.",61761,5422.507
"11/30/2020 09:15:00","EST","NORTH",61755,582.277
"11/30/2020 09:15:00","EST","WEST",61752,1698.9304
"11/30/2020 09:20:00","EST","CAPITL",61757,1463.9753
"11/30/2020 09:20:00","EST","CENTRL",61754,1950.6704
"11/30/2020 09:20:00","EST","DUNWOD",61760,678.5889
"11/30/2020 09:20:00","EST","GENESE",61753,1197.9453
"11/30/2020 09:20:00","EST","HUD VL",61758,1142.5918
"11/30/2020 09:20:00","EST","LONGIL",61762,2204.3242
"11/30/2020 09:20:00","EST","MHK VL",61756,926.3748
"11/30/2020 09:20:00","EST","MILLWD",61759,340.7751
"11/30/2020 09:20:00","EST","N.Y.C.",61761,5408.123
"11/30/2020 09:20:00","EST","NORTH",61755,594.5873
"11/30/2020 09:20:00","EST","WEST",61752,1700.7843
"11/30/2020 09:25:00","EST","CAPITL",61757,1469.2147
"11/30/2020 09:25:00","EST","CENTRL",61754,1982.9514
"11/30/2020 09:25:00","EST","DUNWOD",61760,671.7526
"11/30/2020 09:25:00","EST","GENESE",61753,1196.1936
"11/30/2020 09:25:00","EST","HUD VL",61758,1131.3561
"11/30/2020 09:25:00","EST","LONGIL",61762,2218.4802
"11/30/2020 09:25:00","EST","MHK VL",61756,930.4561
"11/30/2020 09:25:00","EST","MILLWD",61759,361.2274
"11/30/2020 09:25:00","EST","N.Y.C.",61761,5434.1567
"11/30/2020 09:25:00","EST","NORTH",61755,586.994
"11/30/2020 09:25:00","EST","WEST",61752,1737.2927
"11/30/2020 09:30:00","EST","CAPITL",61757,1472.5018
"11/30/2020 09:30:00","EST","CENTRL",61754,1992.8667
"11/30/2020 09:30:00","EST","DUNWOD",61760,666.2134
"11/30/2020 09:30:00","EST","GENESE",61753,1196.9895
"11/30/2020 09:30:00","EST","HUD VL",61758,1137.7616
"11/30/2020 09:30:00","EST","LONGIL",61762,2226.0632
"11/30/2020 09:30:00","EST","MHK VL",61756,928.3975
"11/30/2020 09:30:00","EST","MILLWD",61759,347.6921
"11/30/2020 09:30:00","EST","N.Y.C.",61761,5462.7046
"11/30/2020 09:30:00","EST","NORTH",61755,603.9548
"11/30/2020 09:30:00","EST","WEST",61752,1757.3938
"11/30/2020 09:35:00","EST","CAPITL",61757,1477.6431
"11/30/2020 09:35:00","EST","CENTRL",61754,2000.3496
"11/30/2020 09:35:00","EST","DUNWOD",61760,678.3168
"11/30/2020 09:35:00","EST","GENESE",61753,1195.6741
"11/30/2020 09:35:00","EST","HUD VL",61758,1133.8082
"11/30/2020 09:35:00","EST","LONGIL",61762,2241.817
"11/30/2020 09:35:00","EST","MHK VL",61756,930.6052
"11/30/2020 09:35:00","EST","MILLWD",61759,349.3864
"11/30/2020 09:35:00","EST","N.Y.C.",61761,5461.717
"11/30/2020 09:35:00","EST","NORTH",61755,599.4411
"11/30/2020 09:35:00","EST","WEST",61752,1759.3895
"11/30/2020 09:40:00","EST","CAPITL",61757,1479.5995
"11/30/2020 09:40:00","EST","CENTRL",61754,1940.3247
"11/30/2020 09:40:00","EST","DUNWOD",61760,676.1888
"11/30/2020 09:40:00","EST","GENESE",61753,1202.9819
"11/30/2020 09:40:00","EST","HUD VL",61758,1119.5476
"11/30/2020 09:40:00","EST","LONGIL",61762,2242.8484
"11/30/2020 09:40:00","EST","MHK VL",61756,933.8298
"11/30/2020 09:40:00","EST","MILLWD",61759,354.454
"11/30/2020 09:40:00","EST","N.Y.C.",61761,5502.2197
"11/30/2020 09:40:00","EST","NORTH",61755,598.1377
"11/30/2020 09:40:00","EST","WEST",61752,1726.4736
"11/30/2020 09:45:00","EST","CAPITL",61757,1476.0382
"11/30/2020 09:45:00","EST","CENTRL",61754,1993.9741
"11/30/2020 09:45:00","EST","DUNWOD",61760,666.4808
"11/30/2020 09:45:00","EST","GENESE",61753,1209.0193
"11/30/2020 09:45:00","EST","HUD VL",61758,1143.8317
"11/30/2020 09:45:00","EST","LONGIL",61762,2245.2363
"11/30/2020 09:45:00","EST","MHK VL",61756,924.9197
"11/30/2020 09:45:00","EST","MILLWD",61759,364.7902
"11/30/2020 09:45:00","EST","N.Y.C.",61761,5481.8066
"11/30/2020 09:45:00","EST","NORTH",61755,590.9066
"11/30/2020 09:45:00","EST","WEST",61752,1715.5935
"11/30/2020 09:50:00","EST","CAPITL",61757,1477.2028
"11/30/2020 09:50:00","EST","CENTRL",61754,1998.5967
"11/30/2020 09:50:00","EST","DUNWOD",61760,671.7929
"11/30/2020 09:50:00","EST","GENESE",61753,1197.9204
"11/30/2020 09:50:00","EST","HUD VL",61758,1129.0955
"11/30/2020 09:50:00","EST","LONGIL",61762,2246.6719
"11/30/2020 09:50:00","EST","MHK VL",61756,930.7982
"11/30/2020 09:50:00","EST","MILLWD",61759,364.2161
"11/30/2020 09:50:00","EST","N.Y.C.",61761,5465.071
"11/30/2020 09:50:00","EST","NORTH",61755,592.5693
"11/30/2020 09:50:00","EST","WEST",61752,1730.0549
"11/30/2020 09:55:00","EST","CAPITL",61757,1481.522
"11/30/2020 09:55:00","EST","CENTRL",61754,1995.6943
"11/30/2020 09:55:00","EST","DUNWOD",61760,679.1275
"11/30/2020 09:55:00","EST","GENESE",61753,1204.5625
"11/30/2020 09:55:00","EST","HUD VL",61758,1127.9663
"11/30/2020 09:55:00","EST","LONGIL",61762,2264.9998
"11/30/2020 09:55:00","EST","MHK VL",61756,929.1105
